text_a,text_b,label
"Topps Hotel, 17 Regency Square Brighton & HoveEast Sussex, Brighton and Hove, South East, BN12FG","Adelaide House, 51, Regency Square, Brighton, , GB, Brighton and Hove, South East, BN12FF",0
"Herne Lea Guest House, Station Road, 15 ILMINSTER, Somerset, South West, TA199BE","Woodleigh, 18, Station Road, Ilminster, Somerset, , GB, South West, TA199BD",0
"Holiday Inn Lincoln, Brayford Wharf North Lincoln, East Midlands, LN11YW","Holiday Inn, Brayford Wharf North, Lincoln, , GB, East Midlands, LN11YW",1
"The Sir Thomas Hotel, 24 Sir Thomas Street Liverpool, North West, L16JB","Sir Thomas Street Hotel, 24, Sir Thomas Street, Liverpool, North West, L16JB",1
"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","The Colwyn Hotel, 569, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",1
"The Last Post, 14 Trafalgar Road Blackpool, North West, FY16AW","Wembley Hotel, Trafalgar Road, Blackpool, , United Kingdom, North West, FY16AJ",0
"Old Rose and Crown Hotel, Rose Hill LickeyBirmingham, Bromsgrove, West Midlands, B458RT","The Old Rose & Crown, Rose Hill, Birmingham, Bromsgrove, West Midlands, B458RT",1
"The Pied Bull Hotel, 54 High Street Newton-Le-Willows, St. Helens, North West, WA129SH","The Pied Bull Hotel, 54, High Street, Newton-le-Willows, St. Helens, North West, WA129SH",1
"Best Western Plus Angel Hotel, Market Place Chippenham, Wiltshire, South West, SN153HD","The Bear, 12, Market Place, Chippenham, , United Kingdom, Wiltshire, South West, SN153HJ",0
"The Parisienne Hotel, 240-244 North Promenade Blackpool, North West, FY11RZ","North Shore Hotel, 224, Promenade, Blackpool, North West, FY11RZ",0
"easyHotel London Paddington, 10 Norfolk Place, Westminster, W21QL","easyHotel.com Paddington, 10, Norfolk Place, London, Westminster, W21QL",1
"Holiday Inn Edinburgh, 132 Corstorphine Road Edinburgh Scotland, City of Edinburgh, EH126UA","Holiday Inn Edinburgh, 132, Corstorphine Road, Edinburgh, , GB, City of Edinburgh, EH126UA",1
"Adelphi Holiday Flats, 301 Promenade, Blackpool, North West, FY16AL","Lyndene Hotel, 303-315, Promenade, Blackpool, North West, FY16AN",0
"Mount Stuart Hotel, 31 Tregonwell Road Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25NT","The Blue Palms Hotel, 26, Tregonwell Road, Bournemouth, Christchurch and Poole, South West, BH25NS",0
"Albany Lions Hotel, Grand Parade Eastbourne, BN214DJ","The View Hotel, Grand Parade, Eastbourne, South East, BN214DN",0
"The Park Royal QHotels, Stretton Road Stretton Stretton Warrington, North West, WA44NS","Park Royal Hotel, Stretton Road, Warrington, North West, WA44NS",1
"The Malibu Party Hotel, 114-116 Albert Road Blackpool, nan","The Roselea Hotel, 67, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0
"Ambassador Hotel, 22 23 New Steine Brighton PierBrighton, Brighton and Hove, South East, BN21PD","Ambassador Hotel, 22,23, New Steine, Brighton, , GB, Brighton and Hove, South East, BN21PD",1
"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0
"Dale Lodge Hotel, Red Bank Road Cumbria, Westmorland and Furness, North West, LA229SW","Moss Grove Hotel, Grasmere, Westmorland and Furness, North West, LA229SW",0
"Premier Inn Manchester Wilmslow, Racecourse Road Wilmslow WilmslowCheshire, Cheshire East, North West, SK95LR","Premier Inn Manchester (Wilmslow), Racecourse Road, Cheshire East, North West, SK95LR",1
"St Christopher's Edinburgh, 9-13 Market Street Edinburgh, City of Edinburgh, EH11DE","Motel One Edinburgh-Royal, 18-21, Market Street, Edinburgh, , GB, City of Edinburgh, EH11BL",0
"Court House Farmhouse Bridport, Court House Farm Whitchurch Canonicorum, Dorset, South West, DT66RQ","Berehayes Holiday Cottages, Gassons Lane, Whitchurch Canonicorum, , United Kingdom, Dorset, South West, DT66RQ",0
"Legends Hotel Brighton, 31-34 Marine Parade BrightonThe City of Brighton and Hove, South East, BN21TR","Legends Hotel, 31-34, Marine Parade, Brighton and Hove, South East, BN21TS",0
"The Loch Lomond Arms Hotel, Main Road Luss, Argyll and Bute, G838NY","Loch Lomond Arms Hotel, Main Road, Luss, Argyll and Bute, G838NY",1
"Sorrento House, 83 Coronation Street Blackpool, North West, FY14PD","Lyndene Hotel, 106, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0
"AC Hotel by Marriott Manchester City Centre, 15 Mason Street Manchester, North West, M45FT","AC Hotel by Marriott, 15, Mason Street, Manchester, , United Kingdom, North West, M45FT",1
"Oban House, 63 Holmfield Road Blackpool, North West, FY29RU","Oban House Hotel, 63, Holmfield Road, Blackpool, , United Kingdom, North West, FY29RU",1
"Argyll Hotel, 54 Argyll Street  DunoonArgyll, Argyll and Bute, PA237NE","The Argyll Hotel, 54, Argyll Street, , GB, Argyll and Bute, PA237NE",1
"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1
"The Orwell Hotel, Hamilton Rd FelixstoweSuffolk, East Suffolk, East of England, IP117DX","The Orwell Hotel, Hamilton Road, Felixstowe, East Suffolk, East of England, IP117DX",1
"Park Plaza Victoria London, 239 Vauxhall Bridge Road London, Westminster, SW1V1EQ","Victoria Park Plaza Hotel, 239-251, Vauxhall Bridge Road, London, Westminster, SW1V1EQ",1
"Roomspace Apartments Princes House, 169 North Street, Brighton and Hove, South East, BN11EA","Premier Inn Brighton City Centre, 144, North Street, Brighton, Brighton and Hove, South East, BN11RE",0
"Holiday Inn Luton-South M1, Jct.9, London Road Markyate MarkyateLuton, Dacorum, East of England, AL38HH","Holiday Inn, London Road, St Albans, , United Kingdom, Dacorum, East of England, AL38HH",1
"Travelodge Derry, 22-24 Strand Road Derry Derry, Derry City and Strabane, BT487AB","Travelodge Derry, Strand Road, Derry/Londonderry, , United Kingdom, Derry City and Strabane, BT487AB",1
"The Savoy Hotel, West Hill Road Bournemouth Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25EJ","The Connaught Hotel, 30, West Hill Road, Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25PH",0
"Residence Inn By Marriott London Kensington, 181-183 Warwick Road KensingtonLondon, Kensington and Chelsea, W148PU","Residence Inn by Marriott, 181-183, Warwick Road, London, Kensington and Chelsea, W148PU",1
"Wheyrigg Hall Hotel, Wheyrigg Wheyrigg Wigton Cumbria, Cumberland, North West, CA70DH","Wheyrigg Hall Hotel, Wheyrigg, Cumberland, North West, CA70DH",1
"Belvedere, Bath Road Bournemouth  BournemouthDorset, BH12EU","Russell Court Hotel, 19, Bath Road, Bournemouth, Christchurch and Poole, South West, BH12EP",0
"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1
"Premier Inn Liverpool City Hotel, 48 Hanover Street  Liverpool Merseyside  Liverpool, North West, L14AF","Novotel, 40, Hanover Street, Liverpool, North West, L14LN",0
"Ibis Belfast City Centre, 100 Castle Street Nothern Ireland Belfast, BT11HF","Ibis, 100, Castle Street, Belfast, BT11HF",1
"Glendevon Hotel, 85-89 West Hill Road Bournemouth Dorset, Bournemouth, Christchurch and Poole, South West, BH25PQ","Glendevon Hotel, 85-89, West Hill Road, Bournemouth, Christchurch and Poole, South West, BH25PQ",1
"The Royal Horseguards, 2 Whitehall Court  London, Westminster, SW1A2EJ","The Royal Horseguards Hotel, London, 2, Whitehall Court, London, , United Kingdom, Westminster, SW1A2EJ",1
"The Address, 91-93 Reeds Avenue Blackpool, North West, FY14DG","AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0
"Hotel Indigo Bath, 2-8 South Parade Bath, BA24AB","Hotel Indigo, 2-8, South Parade, Bath, , GB, Bath and North East Somerset, South West, BA24AA",1
"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0
"Copthorne Hotel Newcastle, The Close, Quayside QuaysideNewcastle upon Tyne, North East, NE13RT","Copthorne Hotel, Close, Newcastle upon Tyne, North East, NE13RT",1
"Royal Ashton Hotel, 90 92 Station Road Town Centre Taunton, Somerset, South West, TA11PD","Royal Ashton Hotel, 90-92, Station Road, Taunton, Somerset, , GB, South West, TA11PD",1
"Horsley Hall Eastgate, County Durham, North East, DL132LJ","Horsley Hall, Bishop Auckland, County Durham, North East, DL132LJ",1
"Crowne Plaza Solihull, 61 Homer Road West Midlands SolihullWest Midlands, B913QD","Crowne Plaza, 61, Homer Road, Solihull, , GB, West Midlands, B913QD",1
"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA",0
"Norwood Hotel, 50-52 Reads Avenue Blackpool, North West, FY14DE","Norwood Hotel, 50-52, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",1
"Heather Lea, 34 Empress Drive Blackpool, North West, FY29SD","Hotel Segantii, 14, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0
"The Lovat Hotel, 90 Glasgow Rd Perth, Perth and Kinross, PH20LT","The Lovat Hotel, 90, Glasgow Road, Perth, Perth and Kinross, PH20LT",1
"Baxter Holiday Apartments, 37 Charnley Road, Blackpool, North West, FY14PE","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0
"Hyde Park Court Hotel, 48 Norfolk Square Paddington PaddingtonLondon, Westminster, W21RT","Ashley Hotel, 13-17, Norfolk Square",0
"Centre of Britain Hotel & Restaurant, Market Square  Haltwhistle, Northumberland, North East, NE490BH","Centre of Britain, Main Street, Haltwhistle, Northumberland, North East, NE490BH",1
"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",1
"98 Church Street, Highland, IV11EP","MacDougall Clansman Hotel, 103, Church Street, Inverness, , United Kingdom, Highland, IV11ES",0
"Ascot Hyde Park Hotel, 11 Craven Road Paddington PaddingtonLondon, Westminster, W23BP","Ascot Hyde Park Hotel, 11, Craven Road",1
"Savoro Restaurant With Rooms, 206 High Street Hadley GreenBarnet, London, EN55SZ","Savoro, 206, High Street, High Barnet, London, EN55SZ",1
"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW","The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",1
"The Address, 91-93 Reeds Avenue Blackpool, North West, FY14DG","AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0
"Premier Inn Whitehaven, Howgate Whitehaven WhitehavenCumbria, Cumberland, North West, CA286PL","Premier Inn, Howgate, Cumberland, North West, CA286PL",1
"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0
"The Stone House Hotel, 26-28 Vance Road Blackpool, North West, FY14QD","The Boyce Hotel, 22-24, Vance Road, Blackpool, North West, FY14QD",1
"Mercure London Bloomsbury, 130-134 Southampton Row London, Camden, WC1B5AF","Mercure London Bloomsbury, 130-134, Southampton Row, London, , United Kingdom, Camden, WC1B5AF",1
"Dockside Hotel, 55 Sutton Street London, Tower Hamlets, E10AY","Dockside Hotel, 55, Sutton Street, London, Tower Hamlets, E10AY",1
"Old Regency Bakery, 50 Regency Square Brighton, Brighton and Hove, South East, BN12FJ","Hotel Pelirocco, 10, Regency Square, Brighton and Hove, South East, BN12FG",0
"Days Inn Hyde Park, 148-152 Sussex Gardens London, Westminster, W21UD","Abbey Court Hotel, 168-172, Sussex Gardens, London, , United Kingdom, Westminster, W23UA",0
"Holiday Inn Express Coventry A45, Kenpas Highway Coventry, West Midlands, CV36PB","Premier Inn, Kenpas Highway, Coventry, West Midlands, CV36PB",1
"ibis Cambridge Central Station, 2 Station Square Cambridge, East of England, CB12GA","Ibis Cambridge Central Station, 2, Station Square, Cambridge, , United Kingdom, East of England, CB12GA",1
"Milton Hilltop, London Road Hilltop Heights London RoadCarlisleCumbria, Cumberland, North West, CA12NS","Milton Hilltop Hotel, London Road, Carlisle, Cumberland, North West, CA12NS",1
"The Balmoral Hotel, 1 Princes Street Edinburgh, City of Edinburgh, EH22EQ","Balmoral Hotel, 1, Princes Street, Edinburgh, City of Edinburgh, EH22EQ",1
"Premier Inn Abingdon, Marcham Road AbingdonOxon, Vale of White Horse, South East, OX141AD","Premier Inn, Marcham Road, Vale of White Horse, South East, OX141AD",1
"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT","Clifton Court Hotel, 12, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0
"The Sleepwell Inn, Washington Street Workington, Cumberland, North West, CA143AX","The Sleepwell Inn, Washington Street, Workington, , United Kingdom, Cumberland, North West, CA143AX",1
"Blue Ivy Hotel, 4-6 North Hill Colchester, East of England, CO11DZ","Colchester Boutique Hotel, 4-6, North Hill, Colchester, East of England, CO11DZ",1
"Borderers Guesthouse, 47 Watton Brecon, Powys, LD37EG","The Gremlin Hotel, 48, The Watton, Brecon, , GB, Powys, LD37EG",0
"The Avoca Hotel, 93-97 Central Promenade NewcastleCo DownNorth Ireland, Newry, Mourne and Down, BT330HH","Avoca Restaurant and Hotel, 93-97, Main Street, Newcastle, Down, Newry, Mourne and Down, BT330HH",1
"Bailbrook House, London Road West BathNorth East Somerset., Bath and North East Somerset, South West, BA17JD","Bailbrook House Hotel, London Road West, Bath, Bath and North East Somerset, South West, BA17JD",1
"Days Inn Gretna Green, Welcome Break Services Area A7 A74 M Junction 21/22Gretna Green, Dumfries and Galloway, DG165HQ","Days Inn, Gretna Green, Dumfries and Galloway, DG165HQ",1
"The Darlington Hyde Park, 111 117 Sussex Gardens Paddington Paddingto London, NW22RU","Hotel Columbus, 141, Sussex Gardens, London",0
"Mitre House Hotel, 178-186 Sussex Gardens London, Westminster, W21TU","Stylotel, 160-162, Sussex Gardens, London",0
"Hotel Indigo Newcastle, 2/8 Fenkle Street Newcastle upon Tyne, North East, NE15XU","Marco Pierre White Steakhouse Bar & Grill At Hotel Indigo, 2-8, Fenkle Street, Newcastle upon Tyne, North East, NE15XN",1
"The Windsor Hotel, South Parade Whitley BayTyne and Wear, North Tyneside, North East, NE262RF","Windsor Hotel, South Parade, Whitley Bay, , United Kingdom, North Tyneside, North East, NE262RF",1
"Harbour Lights, Garve Road Ullapool Scotland  ULLAPOOL, Highland, IV262SX","Harbour Lights Hotel, Garve Road, Highland, IV262SX",1
"The Savoy Hotel, West Hill Road Bournemouth Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25EJ","The Hedley Hotel, 125, West Hill Road, Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25PH",0
"Premier Inn Chelmsford, Main Road Boreham BorehamChelmsford, East of England, CM33HJ","Premier Inn (Boreham), Main Road, Chelmsford, East of England, CM33HJ",1
"ibis London Sutton Point, 8 Sutton Plaza Sutton Ct Road Sutton, Sutton, , United Kingdom, London, SM14FS","Adagio London Sutton Point, 8, Sutton Court Road, Sutton, , United Kingdom, SM14FS",1
"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0
"The Atlantic Hotel, Dane Road Newquay, Cornwall, South West, TR71EN","Atlantic Hotel, Dane Road, Newquay, Cornwall, South West, TR71EN",1
"London Farringdon (Smithfield) hotel, 24-30 West Smithfield West Smithfield, City of London, EC1A9HB","Premier Inn London Farringdon (Smithfield), 24-30, West Smithfield, London, City of London, EC1A9HB",1
"The Inn On The Lake, Lake Ullswater Glenridding Glenridding, Westmorland and Furness, North West, CA110PE","The Glenridding Hotel, Glenridding, Westmorland and Furness, North West, CA110PB",0
"Bronte House Hotel B&B, 29 Alexandra Road Blackpool, North West, FY16BU","The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",0
"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","The Avon Hotel, 112, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0
"Crowne Plaza Manchester City Centre, 70 Shudehill Manchester, North West, M44AF","Crowne Plaza, 70, Shudehill, Manchester, , United Kingdom, North West, M44AF",1
"Tony's House, 30 Norfolk Square Paddington London, Westminster, W21RS","St George Hotel, 46, Norfolk Square, London, Westminster, W21RT",0
"Troy Hotel, 68-70 Queensborough Terrace Bayswater London, Westminster, W23SH","Central Park Hotel, 49-67, Queensborough Terrace",0
"Lyndale Holiday Flats, 40 Palatine Road, Blackpool, North West, FY14BY","Lyndale Holiday Flats, 40, Palatine Road, Blackpool, , United Kingdom, North West, FY14BY",1
"Best Western The Gables Hotel, Bristol Road Falfield Tortworth FalfieldSouth Gloucestershire, South West, GL128DL","The Gables Hotel, Bristol Road, Falfield, South Gloucestershire, South West, GL128DL",1
"London Hotel Paddington, 32 Sussex Gardens Westminster BoroughLondon, W21UL","OYO Townhouse 30 Sussex Hotel, 30, Sussex Gardens",0
"Royal Garden, 2-24 Kensington High Street  London, Kensington and Chelsea, W84PT","Royal Garden Hotel, 2-24, Kensington High Street, London, Kensington and Chelsea, W84PT",1
"Ark House Inn, 17-19 Church Street Stranraer, Dumfries and Galloway, DG97JG","The Arkhouse Inn, 17-19, Church Street, Stranraer, , United Kingdom, Dumfries and Galloway, DG97JG",1
"Premier Inn Whitehaven, Howgate Whitehaven WhitehavenCumbria, Cumberland, North West, CA286PL","Premier Inn, Howgate, Cumberland, North West, CA286PL",1
"DoubleTree By Hilton Manchester Piccadilly Place, One Piccadilly Place 1 Auburn Street 1 Auburn St.Manchester, North West, M13DG","DoubleTree by Hilton Hotel Manchester - Piccadilly, 1, Auburn Street, Manchester, North West, M13DG",1
