orig_indexA,orig_indexB,addressA,addressB,score,Equal
37424,7175,"Paddington Park Hotel, 13 14 Craven Terrace London, Westminster, W23QD","Park Avenue Inn Craven Hotel, 10/11, Craven Terrace, London, Westminster, W23QD",0.9,
37452,4051,"Ridgemount Hotel, 65 67 Gower Street FitzroviaLondon, Camden, WC1E6HJ","Ridgemount Hotel, 65-67, Gower Street, London, Camden, WC1E6HJ",0.9,
37462,795,"The Chamberlain Hotel, 130-135 Minories London, City of London, EC3N1NU","The Chamberlain, 130-135, Minories, London, , United Kingdom, City of London, EC3N1NU",1.0,
37472,11118,"Travelodge London Kings Cross Royal Scot, 100 King S Cross Road London, Islington, WC1X9DT","Travelodge, 100, King's Cross Road, London, Islington, WC1X9DT",0.9252,
37480,11337,"Park Plaza London Riverbank, 18 Albert Embankment London, Lambeth, SE17TJ","Park Plaza Riverbank, 18, Albert Embankment, London, Lambeth, SE17TJ",1.0,
37488,4649,"Novotel London Greenwich, 173-185 Greenwich High Road London, SE108JA","Greenwich Novotel, 173 - 185, Greenwich High Road, London, SE108JA",0.9,
37510,6028,"Dean Street Townhouse, 69 - 71 Dean Street London, Westminster, W1D3SE","Dean Street Townhouse, 69-71, Dean Street, London, Westminster, W1D3SE",1.0,
37517,9057,"Kew Gardens Hotel, 292 Sandycombe Road RichmondSurrey, Richmond upon Thames, London, TW93NG","Kew Gardens Hotel, 292, Sandycombe Road, Richmond, Richmond upon Thames, London, TW93NG",0.9,
37551,10687,"Best Inn Hotel, 10 Argyle Road Ilford, Redbridge, London, IG13BQ","Best Inn Hotel, 10, Argyle Road, Ilford, Redbridge, London, IG13BQ",1.0,
37553,11337,"Plaza on the River, 18 Albert Embankment London, Lambeth, SE17TJ","Park Plaza Riverbank, 18, Albert Embankment, London, Lambeth, SE17TJ",1.0,
37555,4579,"The Wellington by Blue Orchid Hotels, 71 Vincent Square  London, Westminster, SW1P2PA","The Wellington, 71, Vincent Square, London, Westminster, SW1P2PA",1.0,
37560,6029,"The Soho Hotel, 4 Richmond Mews Dean Street London, Westminster, W1D3DH","The Soho Hotel, 4, Richmond Mews, London, Westminster, W1D3DH",0.9053,
37562,3522,"Best Western Greater London, 60 Cranbrook Road Ilford, Redbridge, London, IG14NH","Best Western, 60, Cranbrook Road, Ilford, , United Kingdom, Redbridge, London, IG14NH",0.912,
37571,7832,"DoubleTree by Hilton London Victoria, 2 Bridge Place Victoria London, Westminster, SW1V1QA","DoubleTree by Hilton Hotel London - Victoria, 2, Bridge Place, London, Westminster, SW1V1QA",1.0,
37578,8023,"Travelodge London Twickenham, London Road Twickenham Na Twickenham, Richmond upon Thames, TW13QS","Travelodge, London Road, Twickenham, Richmond upon Thames, TW13QS",0.9,
37586,4683,"Lancaster Gate Hotel, 66-71, Lancaster Gate London, Westminster, W23NA","Lancaster Gate Hotel, 66-71, Lancaster Gate, London, Westminster, W23NA",1.0,
37593,4085,"Days Inn Hyde Park, 148-152 Sussex Gardens London, Westminster, W21UD","Days Inn London Hyde Park, 148-152, Sussex Gardens, London, Westminster, W21UD",1.0,
37595,7008,"Hilton London Canary Wharf, South Quay Marsh Wall Marsh WallLondon, Tower Hamlets, E149SH","Hilton London Canary Wharf, Marsh Wall, London, Tower Hamlets, E149SH",0.9,
37642,4155,"Hilton London Euston, 17-18 Upper Woburn Place  London, Camden, WC1H0HT","Hilton London Euston, 17-18, Upper Woburn Place, London, Camden, WC1H0HT",1.0,
37654,5642,"Holiday Inn Express London City, 275 Old Street London, Hackney, EC1V9LN","Holiday Inn Express, 275, Old Street, London, Hackney, EC1V9LN",1.0,
37655,4686,"Holiday Inn London Kensington Forum, 97 Cromwell Road London, SW74DN","Holiday Inn Kensington Forum, 97, Cromwell Road, London, , GB, SW74DN",0.9676,
37680,4603,"London Bridge Hotel, 8 18 London Bridge St London, Southwark, SE19SG","London Bridge Hotel, 8-18, London Bridge Street, London, Southwark, SE19SG",0.9667,
37688,4687,"Hotel Xenia Autograph Collection, 160 Cromwell Road Kensington South KensingtonLondon, Kensington and Chelsea, SW50TL","Hotel Xenia, Autograph Collection, 160, Cromwell Road, London, Kensington and Chelsea, SW50TL",0.9,
37692,5838,"London Marriott Hotel Marble Arch, 134 George Street  London, Westminster, W1H5DN","London Marriott Hotel Marble Arch, 134, George Street, London, Westminster, W1H5DN",1.0,
37705,4703,"Novotel London Waterloo, 113 Lambeth Road London, SE17LS","Novotel London Waterloo, 113, Lambeth Road, London, SE17LS",1.0,
37707,4787,"One Aldwych, 1 Aldwych London, Westminster, WC2B4BZ","One Aldwych, 1, Aldwych, London, Westminster, WC2B4BZ",1.0,
37721,6507,"Hampton by Hilton London Croydon, 29/30 Dingwall Road Croydon London, CR02NB","Hampton by Hilton London Croydon, 30, Dingwall Road, Croydon, CR02NB",0.9,
37723,7162,"Radisson Blu Edwardian Grafton Hotel, London, 130 Tottenham Court Road London, Camden, W1T5AY","Radisson Edwardian Grafton Hotel, 130, Tottenham Court Road, London, Camden, W1T5AY",1.0,
37736,3858,"The Ritz London, 150 Piccadilly  London, Westminster, W1J9BR","The Ritz London, 150, Piccadilly, London, Westminster, W1J9BR",1.0,
37739,5218,"Royal Garden, 2-24 Kensington High Street  London, Kensington and Chelsea, W84PT","Royal Garden Hotel, 2-24, Kensington High Street, London, Kensington and Chelsea, W84PT",1.0,
37743,8846,"Rubens At The Palace, 39 Buckingham Palace Road London, Westminster, SW1W0PS","The Rubens at the Palace, 39-41, Buckingham Palace Road, London, Westminster, SW1W0PS",0.9,
37770,8533,"Novotel London Blackfriars, 46 Blackfriars Road London, Southwark, SE18NZ","Novotel London Blackfriars, 46, Blackfriars Road, London, Southwark, SE18NZ",0.9,
37773,4119,"The London Edition, 10 Berners Street London, Westminster, W1T3NP","The London EDITION, 10, Berners Street, London, Westminster, W1T3NP",1.0,
37779,8081,"Grange Fitzrovia, 20-28 Bolsover Street London, Westminster, W1W5NB","Grange Fitzrovia Hotel, 20-28, Bolsover Street, London, Westminster, W1W5NB",1.0,
37780,3885,"NYX Hotel London Holborn by Leonardo Hotels, 50-60 Southampton Row  London, Camden, WC1B4AR","NYX Hotel London Holborn, 50-60, Southampton Row, London, Camden, WC1B4AR",0.9,
37781,11248,"The Rochester by Blue Orchid, 69 Vincent Square London, Westminster, SW1P2PA","The Grange Rochester Hotel, 69, Vincent Square, London, Westminster, SW1P2PA",1.0,
37821,8057,"Holiday Inn London Whitechapel, 5 Cavell Street London, Tower Hamlets, E12BP","Holiday Inn London - Whitechapel, 5, Cavell Street, London, Tower Hamlets, E12BP",1.0,
37823,4922,"The Westbridge Hotel, 335-337 High Street London, Newham, E152TF","The Westbridge Hotel, 335-337, High Street, London, Newham, E152TF",1.0,
37830,8158,"Ibis Budget London Whitechapel, 100 Whitechapel Road LONDON, Tower Hamlets, E11JG","Ibis Budget London Whitechapel, 100, Whitechapel Road, London, Tower Hamlets, E11JG",1.0,
37834,4680,"Henry VIII, 23 Leinster Gardens London, Westminster, W23AN","The Henry Hotel, 23, Leinster Gardens, London, Westminster, W23AN",1.0,
37837,11252,"Hilton London Metropole, 225 Edgware Road  London, Westminster, W21JU","Hilton London Metropole, 225, Edgware Road, London, Westminster, W21JU",0.9486,
37838,6837,"Holiday Inn Express London Vauxhall Nine Elms, 87 South Lambeth Road Vauxhall London, SW81RN","Holiday Inn Express, 87, South Lambeth Road, London, SW81RN",1.0,
37839,4467,"ibis London Blackfriars, 49 Blackfriars road London, Southwark, SE18NZ","Ibis, 49, Blackfriars Road, London, Southwark, SE18NZ",0.98,
37840,10269,"ibis London Shepherds Bush, 3-5 Rockley Road London, Hammersmith and Fulham, W140DJ","Ibis Shepherd's Bush, 3-5, Rockley Road, London, Hammersmith and Fulham, W140DJ",0.9,
37844,6665,"DoubleTree by Hilton London Ealing, 2 8 Hanger Lane Ealing Common London, W53HN","DoubleTree by Hilton Hotel London - Ealing, 2-8, Hanger Lane, London, W53HN",1.0,
37848,11176,"Park Plaza Victoria London, 239 Vauxhall Bridge Road London, Westminster, SW1V1EQ","Victoria Park Plaza Hotel, 239-251, Vauxhall Bridge Road, London, Westminster, SW1V1EQ",0.9,
37871,9342,"The Marble Arch London, 31 Great Cumberland Place London, Westminster, W1H7TA","Park Grand Marble Arch, 31, Great Cumberland Place, London, Westminster, W1H7TA",1.0,
37885,10264,"Forest Gate Hotel, 105 Godwin Road London, Newham, E70LW","The Forest Gate Hotel, 105, Godwin Road, London, Newham, E70LW",1.0,
37919,9749,"London Shelton Hotel, 60 62 Wightman Road Finsbury Park Finsbury ParkLondon, Haringey, N41RU","London Shelton, 60-62, Wightman Road, London, Haringey, N41RU",0.9,
37954,6932,"National Hotel, 17-19 Queens Avenue Muswell HillLondon, Haringey, N103PE","National Hotel, 17-19, Queens Avenue, London, Haringey, N103PE",0.9308,
37964,4090,"Best Western Plus Delmere Hotel, 130 Sussex Gardens London, Westminster, W21UB","Best Western Plus Delmere Hotel, 128-130, Sussex Gardens, London, Westminster, W21UB",1.0,
37980,4520,"ibis Styles London Southwark, 47 Southwark Bridge Road London Bridge London, SE19HH","ibis Styles London Southwark, 43,45,47, Southwark Bridge Road, London, SE19HH",1.0,
37985,9622,"New Dawn Hotel, 95 Inverness Terrace London, Westminster, W23JU","New Dawn Hotel, 95, Inverness Terrace, London, Westminster, W23JU",1.0,
37986,4118,"Clayton Hotel Chiswick, 626 Chiswick High Road London, Hounslow, W45RY","Clayton Hotel, 626, Chiswick High Road, London, Hounslow, W45RY",1.0,
37997,3999,"The May Fair, A Radisson Collection Hotel, Stratton Street Mayfair, Westminster, London, W1J8LT","May Fair Hotel, Stratton Street, London, Westminster, W1J8LT",0.9,
38007,4468,"Travelodge London Central Southwark, 202 206 Union Street Southwark SouthwarkGreater London, SE10LH","Travelodge London Central Southwark, 202-206, Union Street, London, SE10LH",1.0,
38009,5410,"Croydon Park, 7 Altyre Road Croydon, CR95AA","Croydon Park Hotel, 7, Altyre Road, Croydon, CR95AA",0.9886,
38017,10715,"Staybridge Suites London Vauxhall, 100 Vauxhall Walk London, Lambeth, SE115EL","Staybridge Suites, 100, Vauxhall Walk, London, Lambeth, SE115EL",1.0,
38019,11193,"Premier Inn London City Aldgate, 66 Alie Street Aldgate  London, Tower Hamlets, E18PX","Premier Inn, 66, Alie Street, London, Tower Hamlets, E18PX",0.9,
38036,5721,"ibis London City Shoreditch, 5 Commercial Street London, Tower Hamlets, E16BF","Ibis London City, 5, Commercial Street, London, , GB, Tower Hamlets, E16BF",0.9,
38044,907,"Apex City Of London, 1 Seething Lane London, City of London, EC3N4AX","Apex City of London, 1, Seething Lane, London, , GB, EC3N4AX",0.9,
38047,5405,"London Croydon Aerodrome Hotel  Bw Signature Colle, 680 Purley Way Croydon Surrey, London, CR94LT","London Croydon Aerodrome Hotel, BW Signature Collection, 680, Purley Way, Croydon, CR94LT",0.9,
38056,6624,"Travelodge London Central Tower Bridge, 1 Goodman's Yard 1 Goodmans Yard Lloyds Court Business CentreLondon, City of London, E18AT","Travelodge, 1, Goodmans Yard, London, City of London, E18AT",0.9889,
38076,3876,"Travelodge London Wembley Hotel, North Circular Road, Ealing London, NW107UG","Travelodge, North Circular Road, London, Ealing, NW107UG",0.9,
38085,8681,"Malmaison London, 18-21 Charterhouse Square London, Islington, EC1M6AH","Malmaison, 18-21, Charterhouse Square, London, Islington, EC1M6AH",0.9,
38097,5694,"Apex London Wall Hotel, 7-9 Copthall Avenue London, City of London, EC2R7NJ","Clayton Hotel  London Wall, 7-9, Copthall Avenue, London, City of London, EC2R7NJ",1.0,
38102,9904,"London Marriott Hotel Twickenham, 198 Whitton Road Twickenham, Richmond upon Thames, London, TW27BA","London Marriott Twickenham, 198, Whitton Road, Richmond upon Thames, TW27BA",0.9,
38104,1890,"Harrow, Pinner Road, dic-22 HARROW, London, HA14HZ","Harrow Hotel, 12-22, Pinner Road, Harrow, , United Kingdom, London, HA14HZ",0.9,
38127,6548,"Threadneedles Autograph Collection, 5 Threadneedle Street London, City of London, EC2R8AY","Threadneedles Hotel, 5, Threadneedle Street, London, City of London, EC2R8AY",1.0,
38131,11270,"Leonardo Royal London St Pauls, 10 Godliman Street London, City of London, EC4V5AJ","Leonardo Royal Hotel London St Paul's, 10, Godliman Street, London, City of London, EC4V5AJ",1.0,
38137,8838,"St. George's Pimlico, 107 & 115 St. George's Drive London, Westminster, SW1V4DA","St. George's Pimlico, 107, St George's Drive, London, Westminster, SW1V4DA",0.9,
38193,8868,"Eccleston Square Hotel, 37 Eccleston Square London, Westminster, SW1V1PB","Eccleston Square Hotel, 37, Eccleston Square, London, Westminster, SW1V1PB",1.0,
38254,6954,"Bridge Park Hotel, 16 Hillside Willesden London, Brent, NW108BN","Bridge Park Hotel, 16, Hillside, London, Brent, NW108BN",1.0,
38274,10275,"Euro Hotel Hammersmith, 31 Shepherds Bush Road Hammersmith HammersmithLondon, Hammersmith and Fulham, W67LX","Euro Hotel, 31, Shepherds Bush Road, London, , GB, Hammersmith and Fulham, W67LX",0.9,
38285,4981,"Hotel Moonlight, 9 Knaresborough Place London, Kensington and Chelsea, SW50TP","Hotel Moonlight, 9, Knaresborough Place, London, Kensington and Chelsea, SW50TP",1.0,
38318,9891,"City View Hotel Stratford, 11 Church Street North London, Newham, E153HU","City View Hotel, 11, Church Street, London, Newham, E153HU",1.0,
38327,4786,"City Hotel London, 200 Borough High Street London, Southwark, SE11JX","CitySpace Borough, 200, Borough High Street, London, Southwark, SE11JX",1.0,
38331,4934,"Holiday Inn Express London Swiss Cottage, 152-156 Finchley Road London, Camden, NW35HS","Holiday Inn Express Swiss Cottage, 152-156, Finchley Road, London, Camden, NW35HS",1.0,
38332,4954,"TheWesley, 81-103 Euston Street London, Camden, NW12EZ","The Wesley, 81-103, Euston Street, London, Camden, NW12EZ",1.0,
38341,10029,"No.11 Cadogan Gardens, 11 Cadogan Gardens Sloane Square Knightsbridge KnightsbridgeLondon, Kensington and Chelsea, SW32RJ","11 Cadogan Gardens, 11, Cadogan Gardens, London, Kensington and Chelsea, SW32RJ",0.9,
38361,5176,"Premier Inn London Euston, 1 Dukes Road London, Camden, WC1H9PJ","Premier Inn London Euston, 1, Duke's Road, London, Camden, WC1H9PJ",0.9571,
38366,4702,"Premier Inn London Wimbledon South, 27 Chapter Way London, Merton, SW192RF","Premier Inn, 27, Chapter Way, London, Merton, SW192RF",1.0,
38367,10924,"Premier Inn London Beckton, Woolwich Manor Way BecktonLondon, Newham, E65NT","Premier Inn, 1, Woolwich Manor Way, London, Newham, E65NT",0.9,
38374,8836,"The Melita, 35 Charlwood Street Victoria London, Westminster, SW1V2DU","Melita Hotel, 35, Charlwood Street, London, Westminster, SW1V2DU",1.0,
38374,8837,"The Melita, 35 Charlwood Street Victoria London, Westminster, SW1V2DU","Romanos Hotel, 31, Charlwood Street, London, Westminster, SW1V2DU",0.9,
38377,8482,"Quinns Hotel, 48 Sheen Road Richmond-Upon-Thames London, Richmond upon Thames, TW91AW","Quinns Hotel, 48, Sheen Road, Richmond, Richmond upon Thames, London, TW91AW",0.9,
38385,5508,"Savoro Restaurant With Rooms, 206 High Street Hadley GreenBarnet, London, EN55SZ","Savoro, 206, High Street, High Barnet, London, EN55SZ",1.0,
38428,8555,"Premier Inn London Edgware, 435 Burnt Oak Broadway EdgwareMiddlesex, Harrow, London, HA85AQ","Premier Inn London Edgware, 435, Burnt Oak Broadway, Harrow, HA85AQ",0.9,
38431,9940,"Premier Inn London Twickenham Stadium, Chertsey Road Whitton WhittonTwickenham, Richmond upon Thames, London, TW26LS","Premier Inn, Chertsey Road, Twickenham, Richmond upon Thames, London, TW26LS",0.9,
38451,5438,"DoubleTree by Hilton Hotel London Tower of London, 7 Pepys Street London, City of London, EC3N4AF","DoubleTree by Hilton Hotel London - Tower of London, 7, Pepys Street, London, City of London, EC3N4AF",1.0,
38471,3629,"The Montcalm At Brewery London City, 52 Chiswell Street  London, City of London, EC1Y4SA","The Montcalm, 52, Chiswell Street, London, , United Kingdom, City of London, EC1Y4SA",1.0,
38472,4161,"Leonardo Royal London Tower Bridge, 45 Prescot Street London, Tower Hamlets, E18GP","Leonardo Royal Hotel London Tower Bridge, 45, Prescot Street, London, Tower Hamlets, E18GP",0.9988,
38475,11203,"Corinthia Hotel London, Whitehall Place London, Westminster, SW1A2BD","Corinthia Hotel, 10, Whitehall Place, London, Westminster, SW1A2BD",0.9,
38482,10336,"The Royal Foundation of St Katharine, 2 Butcher Row London, Tower Hamlets, E148DS","The Royal Foundation of St. Katharine, 2, Butcher Row, London, Tower Hamlets, E148DS",0.9636,
38486,6030,"M by Montcalm Shoreditch London Tech City, 151-157 City Road Shoreditch  London, Hackney, EC1V1JH","M by Montcalm Shoreditch, 151-157, City Road, London, Hackney, EC1V1JH",1.0,
38488,9062,"Holiday Inn Express London ExCel, 1018 Dockside Road  London, Newham, E162FQ","Holiday Inn Express London Excel, 1018, Dockside Road, London, Newham, E162FQ",0.9706,
38515,9141,"City View Hotel Roman Road Market, 527 Roman Road London, Tower Hamlets, E35EL","City View Hotel, 527, Roman Road, London, Tower Hamlets, E35EL",1.0,
38522,3491,"Staycity Aparthotels Greenwich High Road, 65 Greenwich High Road London, SE108JL","Staycity Aparthotels, 65, Greenwich High Road, London, , United Kingdom, SE108JL",1.0,
38548,9723,"Devonshire Hotel, 94 Station Lane Hornchurch, Havering, London, RM126LX","Devonshire Hotel, 94, Station Lane, Hornchurch, Havering, London, RM126LX",1.0,
38552,2993,"Premier Inn London Wandsworth, 45 Garratt Lane Wandsworth London, SW184AD","Premier Inn Wandsworth, 33-45, Garratt Lane, London, , United Kingdom, SW184AD",0.9287,
38595,8991,"Lucky 8 Hotel, 21 25 York Road . Ilford, Redbridge, London, IG13AD","Lucky8 Hotel, 21-25, York Road, Ilford, Redbridge, London, IG13AD",1.0,
38616,1849,"New Globe hotel, 359 Mile End Road London, Tower Hamlets, E34QS","New Globe Hotel, 359, Mile End Road, London, , United Kingdom, Tower Hamlets, E34QS",0.9,
38652,9676,"Shoreditch Inn, 1 Austin Street London, Tower Hamlets, E27NB","Shoreditch Inn, 1, Austin Street, London, Tower Hamlets, E27NB",1.0,
38676,8233,"Morgan Hotel, 24 Bloomsbury Street London, Camden, WC1B3QJ","Morgan Hotel, 24, Bloomsbury Street, London, Camden, WC1B3QJ",1.0,
38711,7607,"Courthouse Hotel Shoreditch, 335-337 Old Street London, Hackney, EC1V9LL","Courthouse Hotel Shoreditch, 335-337, Old Street, London, Hackney, EC1V9LL",1.0,
38722,9582,"Hyde Park Radnor Hotel, 7-9 Sussex Place London London, Westminster, W22SX","Hyde Park Radnor Hotel, 7-9, Sussex Place, London, Westminster, W22SX",1.0,
