orig_indexA,orig_indexB,addressA,addressB,score,Equal
61901,974,"Premier Inn Tamworth Central, Bonehill Road Bitterscote BitterscoteTamworth, West Midlands, B783HQ","Premier Inn - Tamworth Central, Bonehill Road, Tamworth, , United Kingdom, West Midlands, B783HQ",0.7053,yes
61905,4969,"The Peel Aldergate, 13-14 Aldergate TamworthStaffordshire, West Midlands, B797DL","The Peel Aldergate, 13-14, Aldergate, Tamworth, West Midlands, B797DL",0.735,yes
61971,5086,"Holiday Inn Express Taunton M5 Jct. 25, Blackbrook Way Business Park Blackbrook Park Ave Blackbrook Business ParkTaunton, Somerset, South West, TA12PX","Holiday Inn Express, Blackbrook Park Avenue, Taunton, Somerset, , GB, South West, TA12PX",0.66,yes
62054,1844,"The Bedford Hotel, 1 Plymouth Road TavistockDevon, West Devon, South West, PL198BB","The Bedford, 1, Plymouth Road, Tavistock, , United Kingdom, West Devon, South West, PL198BB",0.7696,yes
62056,5539,"The Horn Of Plenty, Gulworthy Tavistock Devon, West Devon, South West, PL198JD","Horn of Plenty Hotel, Gulworthy, West Devon, South West, PL198JD",0.7707,yes
62126,6229,"Lensbury Resort, Broom Road TeddingtonMiddlesex, Richmond upon Thames, London, TW119NU","The Lensbury, Broom Road, Teddington, Richmond upon Thames, London, TW119NU",0.75,yes
62169,11328,"Telford Hotel & Golf Resort QHotels, Great Hay Drive Sutton Heights Sutton HeightsTelfordShropshire, Telford and Wrekin, West Midlands, TF74DT","Telford Golf & Spa Hotel, Great Hay Drive, Telford, Telford and Wrekin, West Midlands, TF74DT",0.6669,yes
62170,9119,"Best Western Valley Hotel, Buildwas Road, Iron Bridge Ironbridge Ironbridge Telford, Telford and Wrekin, West Midlands, TF87DW","Best Western Valley Hotel, Buildwas Road, Telford, , GB, Telford and Wrekin, West Midlands, TF87DW",0.73,yes
62172,4303,"Holiday Inn Telford Ironbridge, St Quentin Gate St. Quentin Gate St. Quentin GateTelfordShropshire, Telford and Wrekin, West Midlands, TF34EH","Holiday Inn Telford Ironbridge, St Quentin Gate, Telford, Telford and Wrekin, West Midlands, TF34EH",0.6957,yes
62179,541,"Premier Inn Telford Central, Euston Way TelfordShropshire, Telford and Wrekin, West Midlands, TF34LY","Premier Inn (Telford Central), Euston Way, Telford, , United Kingdom, Telford and Wrekin, West Midlands, TF34LY",0.778,yes
62191,7764,"The White House Hotel, Wellington Road Muxton, Telford and Wrekin, West Midlands, TF28NG","The White House Hotel, Wellington Road, Telford, Telford and Wrekin, West Midlands, TF28NG",0.7153,yes
62283,3718,"The Strathmore, 23 Victoria Street Tenby, Pembrokeshire, SA707DY","Strathmore Hotel, 23, Victoria Street, Tenby, , United Kingdom, Pembrokeshire, SA707DY",0.7,yes
62615,10483,"Tudor House Hotel RelaxInnz, High Street TwekesburyGloucestershire, Tewkesbury, South West, GL205BH","Tudor House Hotel, 51-53, High Street, Tewkesbury, South West, GL205BH",0.7375,yes
62730,3834,"Thornbury Castle, Castle Street Thornbury BristolThornbury South Gloucestershire, South West, BS351HH","Thornbury Castle Hotel, Castle Street, Bristol, South Gloucestershire, South West, BS351HH",0.7794,yes
62782,6644,"Lifehouse Spa & Hotel, Frinton Road  Thorpe Le Soken Thorpe-le-Soken Thorpe-le-SokenEssex, Tendring, East of England, CO160JD","Lifehouse Spa & Hotel, Frinton Road, Thorpe-le-Soken, Tendring, East of England, CO160JD",0.7344,yes
62914,5022,"Briarfields Hotel, Main Road Titchwell, Hunstanton, King's Lynn and West Norfolk, East of England, PE318BB","The Briarfields Hotel, Main Street, King's Lynn, , GB, King's Lynn and West Norfolk, East of England, PE318BB",0.7898,yes
62916,5278,"Best Western Tiverton Hotel, Blundells Road TivertonDevon, Mid Devon, South West, EX164DB","Tiverton Hotel, Blundells Road, Tiverton, Mid Devon, South West, EX164DB",0.7157,yes
62938,10608,"Fisherman's Cot, Bickleigh TivertonDevon, Mid Devon, South West, EX168RW","The Fisherman's Cot, Exeter Road, Tiverton, Mid Devon, South West, EX168RW",0.6822,yes
63005,741,"Premier Inn Tonbridge North, Hilden Manor London Road TonbridgeKent, Tonbridge and Malling, South East, TN103AN","Premier Inn Tonbridge, London Road, Tonbridge and Malling, , United Kingdom, South East, TN103AN",0.7994,yes
63130,6113,"The Grand Hotel, Seafront TorquayDevon, Torbay, South West, TQ26NT","The Grand Hotel, Torquay, Torbay, South West, TQ26NT",0.7962,yes
63182,2667,"Haytor Hotel, Meadfoot Rd TorquayDevon, Torbay, South West, TQ12JP","Haytor Hotel, Meadfoot Road, Torquay, , United Kingdom, Torbay, South West, TQ12JP",0.7108,yes
63222,2208,"Yardley Manor Hotel, Museum Road TorquayDevon, Torbay, South West, TQ11DW","Yardley Manor Hotel, Museum Road, Torquay, , United Kingdom, Torbay, South West, TQ11DW",0.6886,yes
63270,6366,"The Headland Hotel & Spa, Daddyhole Road TorquayDevon, Torbay, South West, TQ12EF","Headland Hotel and Spa, Daddyhole Road, Torquay, Torbay, South West, TQ12EF",0.6882,yes
63428,158,"Saracens Head Towcester, 219 Watling Street West TowcesterNorthamptonshire, West Northamptonshire, East Midlands, NN126BX","The Saracen's Head, 219, Watling Street, Towcester, , GB, West Northamptonshire, East Midlands, NN126BX",0.7424,yes
63462,10119,"Tredegar Arms Hotel, 1 Morgan Street, Blaenau Gwent, NP223NA","Tredegar Arms Hotel, Morgan Street, Tredegar, Blaenau Gwent, NP223NA",0.695,yes
63499,5102,"The Marine Hotel, Crosbie Road 8 TroonAyrshire, South Ayrshire, KA106HE","Marine Troon, 8, Crosbie Road, Troon, South Ayrshire, KA106HE",0.68,yes
63862,6501,"Harbour Lights, Garve Road Ullapool Scotland  ULLAPOOL, Highland, IV262SX","Harbour Lights Hotel, Garve Road, Highland, IV262SX",0.7179,yes
63869,575,"The Ceilidh Place, WEST ARGYLE STREET, 18 ULLAPOOL, Highland, IV262TY","The Ceilidh Place, 14, West Argyle Street, Ullapool, , United Kingdom, Highland, IV262TY",0.7895,yes
63869,3369,"The Ceilidh Place, WEST ARGYLE STREET, 18 ULLAPOOL, Highland, IV262TY","The Ceilidh Place, 14, West Argyle Street, Ullapool, , United Kingdom, Highland, IV262TY",0.7895,yes
64043,234,"The Bank House Hotel, Church Street UttoxeterStaffordshire, East Staffordshire, West Midlands, ST148AG","The Bank House Hotel, Church Street, Uttoxeter, , United Kingdom, East Staffordshire, West Midlands, ST148AG",0.6592,yes
64058,8150,"Premier Inn London Uxbridge, Phase 500 Riverside Way Riverside Way Uxbridge, Hillingdon, London, UB82YF","Premier Inn, Riverside Way, Uxbridge, Hillingdon, London, UB82YF",0.795,yes
64081,8668,"Cornerways, 39 Madeira Road Ventnor Isle Of Wight VentnorIsle of Wight, South East, PO381QS","Cornerways, 39, Madeira Road, Ventnor, , GB, Isle of Wight, South East, PO381QS",0.7,yes
64320,48,"The Grove House Hotel, Grove Road WallaseyMerseyside, Wirral, North West, CH453HF","Grove House Hotel, 45, Grove Road, Wallasey, , United Kingdom, Wirral, North West, CH453HF",0.7538,yes
64351,8510,"Mercure Birmingham North Barons Court, Walsall Rd Walsall Wood Walsall WoodWalsall, West Midlands, WS99AH","Barons Court Hotel, Walsall Road, West Midlands, WS99AH",0.7088,yes
64369,139,"Waltham Abbey Marriott Hotel, Old Shire Lane Waltham AbbeyEpping ForestEssex, East of England, EN93LX","Marriot Waltham Abbey, Old Shire Lane, Epping Forest, , United Kingdom, East of England, EN93LX",0.7649,yes
64378,2672,"The Angel Inn, High Street Wangford Suffolk, East Suffolk, East of England, NR348RL","The Angel Inn, 39, High Street, Wangford, , United Kingdom, East Suffolk, East of England, NR348RL",0.75,yes
64403,6910,"Mortons House Hotel, 45 East Street Corfe Castle Corfe Castle Dorset, South West, BH205EE","Mortons Manor, East Street, Dorset, South West, BH205EE",0.6804,yes
64447,6227,"The Sun Hotel, 6 Castle Terrace WarkworthMorpethNorthumberland, North East, NE650UP","Sun Hotel, 6, Castle Terrace, Warkworth, Northumberland, North East, NE650UP",0.7852,yes
64492,4280,"Holiday Inn Warrington, Woolsten Grange Avenue Woolston Warrington Liverpool, North West, WA14PX","Holiday Inn Warrington, Woolston Grange Avenue, Warrington, North West, WA14PX",0.7188,yes
64497,9670,"Warrington Fir Grove Hotel, Sure Hotel Collection by BW, Knutsford Old Road Grappenhall Warrington, North West, WA42LD","Fir Grove Hotel, Knutsford Old Road, Warrington, North West, WA42LD",0.7219,yes
64499,9711,"Travelodge Warrington, Kendrick/Leigh Street WARRINGTON, North West, WA11UZ","Travelodge, Legh Street, Warrington, North West, WA11UZ",0.7535,yes
64519,4539,"Premier Inn Warrington Central North, Floyd Dr, Warrington, , United Kingdom, North West, WA28DB","Premier Inn Warrington Central North, Floyd Drive, Warrington, North West, WA28DB",0.671,yes
64561,4925,"Holiday Inn Washington, Emerson District 5 Washington, Sunderland, North East, NE371LB","Holiday Inn, Emerson Road, Washington, Sunderland, North East, NE371LB",0.6909,yes
64562,6461,"Mercure Newcastle George Washington Hotel Golf & Spa, Stone Cellar Road High Usworth Newcastle High Usworth WashingtonTyne and Wear Newcastle, Sunderland, North East, NE371PH","George Washington Hotel Golf and Spa, Stone Cellar Road, Newcastle, Sunderland, North East, NE371PH",0.6916,yes
64563,5056,"Travelodge Washington A1(M) Southbound, Moto Service Area A1(M)PortobelloWashington, Gateshead, North East, DH32SJ","Travelodge, Washington Services Northbound, Chester-le-Street, Gateshead, North East, DH32SJ",0.7983,yes
64563,8048,"Travelodge Washington A1(M) Southbound, Moto Service Area A1(M)PortobelloWashington, Gateshead, North East, DH32SJ","Travelodge, Washington Services Southbound, Chester-le-Street, Gateshead, North East, DH32SJ",0.6857,yes
64564,4925,"Premier Inn Newcastle, Emerson Road WashingtonTyne & Wear, Sunderland, North East, NE371LB","Holiday Inn, Emerson Road, Washington, Sunderland, North East, NE371LB",0.6727,yes
64581,6579,"Hilton Watford Hotel, Elton Way Watford, Hertsmere, East of England, WD258HA","Hilton London Watford, North Western Avenue Elton Way, Watford, Hertsmere, East of England, WD258HA",0.708,yes
64584,8445,"Holiday Inn Express London Watford Junction, 19 Bridle Path HertfordshireWatford, East of England, WD171UE","Holiday Inn Express Watford, 19, Bridle Path, Watford, East of England, WD171UE",0.6778,yes
64633,7660,"The Columbia, 19-31 Northampton Road WellingboroughNorthamptonshire, North Northamptonshire, East Midlands, NN83HG","The Columbia Hotel and Restaurant, 19-31, Northampton Road, Wellingborough, , GB, North Northamptonshire, East Midlands, NN83HG",0.7524,yes
64639,7660,"Columbia Hotel & Restaurant, 19 Northampton Rd, North Northamptonshire, East Midlands, NN83HG","The Columbia Hotel and Restaurant, 19-31, Northampton Road, Wellingborough, , GB, North Northamptonshire, East Midlands, NN83HG",0.78,yes
64674,1108,"Beryl, Top of Hawkers Lane Wells Somerset, South West, BA53JP","Beryl, Hawker's Lane, Wells, , United Kingdom, Somerset, South West, BA53JP",0.6968,yes
64780,11179,"Hilton London Wembley, Lakeside Way WembleyLondon, Brent, HA90BU","Hilton London Wembley, Lakeside Way, Wembley, Brent, HA90BU",0.6892,yes
64811,8105,"The Beeches Hotel and Leisure Club, 69 Wilford Lane West BridgfordNottingham, Rushcliffe, East Midlands, NG27RN","The Beeches Hotel, 65, Wilford Lane, Nottingham, Rushcliffe, East Midlands, NG27RN",0.7483,yes
64840,3832,"Leonardo Hotel London Heathrow, Sipson Way Bath Road SipsonWest Drayton, Hillingdon, London, UB70DP","Leonardo Hotel London Heathrow Airport, Bath Road, West Drayton, Hillingdon, UB70DP",0.6585,yes
64865,5076,"Seamill Hydro Hotel & Resort, Ardrossan Road SeamillWest Kilbride Ayrshire, North Ayrshire, KA239ND","Seamill Hydro, Ardrossan Road, Seamill, North Ayrshire, KA239ND",0.71,yes
64912,9395,"The York Hotel, 1-3 St. Margarets Terrace Weston-super-MareSomerset, North Somerset, South West, BS231AH","The York Hotel, 1-3, Saint Margaret's Terrace, Weston-super-Mare, North Somerset, South West, BS231AH",0.7102,yes
64915,3223,"The Owls Crest House B&b, The Owls Crest House 39 Kewstoke Road Kewstoke Weston-super-Mare, North Somerset, South West, BS229YE","Owls Crest House, Kewstoke Road, , United Kingdom, North Somerset, South West, BS229YE",0.7229,yes
64931,6153,"The Grand Atlantic Hotel, Beach Road Weston Super Mare Weston-Super-MareSomerset, North Somerset, South West, BS231BA","The Grand Atlantic Hotel, Beach Road, Weston-Super-Mare, North Somerset, South West, BS231BA",0.6686,yes
64960,6156,"Bella Vista Hotel, 19 Upper Church Rd Weston-super-MareSomerset, North Somerset, South West, BS232DX","Bella Vista, 19, Upper Church Road, Weston-Super-Mare, North Somerset, South West, BS232DX",0.7,yes
65018,5862,"Best Western Ship Hotel, 70 High Street Monument GreenWeybridgeSurrey, Elmbridge, South East, KT138BQ","The Ship Hotel, 70, High Street, Weybridge, Surrey, Elmbridge, South East, KT138BQ",0.7269,yes
65019,5519,"Hand And Spear, Old Heath Road WeybridgeSurrey, Elmbridge, South East, KT138TX","Hand and Spear Hotel, Old Heath Road, Weybridge, Elmbridge, South East, KT138TX",0.6909,yes
65807,7240,"The Waverley Hotel, Tangier Street WhitehavenCumbria, Cumberland, North West, CA287UX","Waverley Hotel, Tangier Street, Whitehaven, Cumberland, North West, CA287UX",0.7826,yes
65854,2604,"The Royal Hotel, 13-17 East Parade Whitley Bay, North Tyneside, North East, NE261AP","The Royal Hotel, 13-17, Promenade, Whitley Bay, , United Kingdom, North Tyneside, North East, NE261AP",0.7714,yes
65953,10303,"The Brocket Arms Wetherspoon, 38 Mesnes Road WiganGreater Manchester, North West, WN12DD","The Brocket Arms, 38, Mesnes Road, Wigan, North West, WN12DD",0.7886,yes
65966,7463,"Greenhill Hotel, Red Dial CumbriaWigton, Cumberland, North West, CA78LS","Greenhill Hotel, Red Dial, wigton, Cumberland, North West, CA78LS",0.7,yes
66009,2618,"Overwater Lodgeireby, Cumberland, North West, CA71HH","Overwater Hall Hotel, Park Wood, Ireby, , United Kingdom, Cumberland, North West, CA71HH",0.7,yes
66042,6707,"Stanneylands Hotel, Stanneylands Rd WilmslowCheshire, Cheshire East, North West, SK94EY","Stanneylands Hotel, Stanneylands Road, Wilmslow, Cheshire East, North West, SK94EY",0.7373,yes
66081,10233,"Travelodge Wincanton, Lawrence Hill Wincanton, Somerset, South West, BA98AB","Travelodge, Lawrence Hill, Wincanton, Somerset, South West, BA98AB",0.7,yes
66497,3669,"The Eton Mess, 55 High Street EtonBerkshire, Windsor and Maidenhead, South East, SL46BL","The Eton Mess, High Street, Eton, , United Kingdom, Windsor and Maidenhead, South East, SL46BL",0.6833,yes
66610,6279,"Village Hotel Wirral, Pool Lane Bromborough Pool Wirral Bromborough, North West, CH624UE","The Village, Village Urban Resort, Pool Lane, Port Sunlight, Wirral, North West, CH624UE",0.6558,yes
66623,1513,"Royal Oak Premier Travel Inn, High Street Bromborough Cross Bromborough CrossBromborough, Wirral, North West, CH627EZ","The Royal Oak Hotel, High Street, Wirral, Merseyside, , United Kingdom, North West, CH627EZ",0.6957,yes
66697,11204,"The Talbot Inn, High Street Ripley  RipleyWokingSurrey, Guildford, South East, GU236BB","Talbot Inn, High Street, Ripley, , GB, Guildford, South East, GU236BB",0.7375,yes
66958,3839,"Ufford Park Hotel Golf & Spa, Yarmouth Road MeltonWoodbridgeSuffolk, East Suffolk, East of England, IP121QW","Ufford Park Hotel & Spa (Best Western), Yarmouth Road, Woodbridge, East Suffolk, East of England, IP121QW",0.7113,yes
66966,9876,"Woodhall Manor, Woodhall Drive Sutton SuttonWoodbridgeSuffolk, East Suffolk, East of England, IP123EG","Wood Hall Hotel, Wood Hall Drive, East Suffolk, East of England, IP123EG",0.7,yes
67015,202,"Best Western Plus Epping Forest, 30 Oak Hill Woodford GreenLondon, Waltham Forest, IG89NY","Best Western Plus Epping Forest, 30, Oak Hill, Woodford Green, , GB, Waltham Forest, London, IG89NY",0.7297,yes
67023,4913,"Petwood Hotel, Stixwould Road Woodhall Spa, Lincolnshire, East Lindsey, East Midlands, LN106QG","Petwood Hotel, Stixwould Road, Woodhall Spa, , GB, East Lindsey, East Midlands, LN106QG",0.7,yes
67040,61,"The Blenheim Buttery, 7 Market Place WoodstockOxfordshire, West Oxfordshire, South East, OX201SY","Blenheim Buttery, 7, Market Place, Woodstock, , United Kingdom, West Oxfordshire, South East, OX201SY",0.76,yes
67071,805,"The Black Bull Inn, 2 High Street WoolerNorthumberland, North East, NE716BY","The Black Bull, 2, High Street, Wooler, , United Kingdom, Northumberland, North East, NE716BY",0.7132,yes
67197,994,"Muthu Clumber Park Hotel and Spa, Blyth Road Worksop, Bassetlaw, East Midlands, S803PA","Clumber Park Hotel and Spa, Blyth Road, Bassetlaw, , United Kingdom, East Midlands, S803PA",0.7805,yes
67199,175,"Worlington Hall Hotel, Mildenhall Rd WorlingtonForest HeathBury St Edmunds, West Suffolk, East of England, IP288RX","Worlington Hall, Mildenhall Road, West Suffolk, , United Kingdom, East of England, IP288RX",0.7421,yes
67205,10364,"The Findon Manor, Findon High Street WorthingWest Sussex, Arun, South East, BN140TA","Findon Manor, High Street, Findon, Arun, South East, BN140TA",0.6886,yes
67260,4799,"Best Western The Gables Hotel, Bristol Road Falfield Tortworth FalfieldSouth Gloucestershire, South West, GL128DL","The Gables Hotel, Bristol Road, Falfield, South Gloucestershire, South West, GL128DL",0.79,yes
67470,1473,"Duchy House Guest House, Tavistock Road Princetown, West Devon, South West, PL206QF","Duchy House B&B, Tavistock Road, West Devon District, , GB, South West, PL206QF",0.7625,yes
67540,24,"Hilton York, 1 Tower Street York, Yorkshire and The Humber, YO19WD","Hilton York, 1, Tower Street, York, , GB, Yorkshire and The Humber, YO19WD",0.7,yes
67541,4239,"Holiday Inn York City Centre, 53 Piccadilly York, Yorkshire and The Humber, YO19PL","Holiday Inn York City Center, 53, Piccadilly, York, Yorkshire and The Humber, YO19PL",0.7,yes
67618,6321,"ibis York Centre, 77 The Mount York, Yorkshire and The Humber, YO241BN","Ibis York City, 77, The Mount, York, Yorkshire and The Humber, YO241BN",0.7,yes
67630,11331,"Middletons, City Centre 55 57 Skeldergate York, Yorkshire and The Humber, YO16DS","Middletons Hotel, 55-57, Skeldergate, York, Yorkshire and The Humber, YO16DS",0.696,yes
67668,2261,"Heworth Court Hotel, 76-78 Heworth Green York, Yorkshire and The Humber, YO317TQ","Heworth Court Hotel, 76-78, Heworth Green, York, , United Kingdom, Yorkshire and The Humber, YO317TQ",0.7,yes
67800,28,"The Watergate Inn, 24 Walmgate York, Yorkshire and The Humber, YO19TJ","Watergate Inn, 24, Walmgate, York, , United Kingdom, Yorkshire and The Humber, YO19TJ",0.7,yes
